Date,AAK.ST,AKEL-D.ST,ALFA.ST,ALIV-SDB.ST,ASSA-B.ST,ATCO-B.ST,AXFO.ST,BALD-B.ST,BEIJ-B.ST,BOL.ST,CAST.ST,EPI-A.ST,EQT.ST,ERIC-B.ST,ESSITY-B.ST,EVO.ST,FABG.ST,GETI-B.ST,HEXA-B.ST,HM-B.ST,HOLM-B.ST,INDT.ST,INDU-A.ST,INVE-B.ST,KINV-B.ST,LATO-B.ST,LIFCO-B.ST,LUND-B.ST,NCC-B.ST,NDA-SE.ST,PEAB-B.ST,SAAB-B.ST,SAGA-B.ST,SAND.ST,SAVE.ST,SCA-B.ST,SEB-A.ST,SECT-B.ST,SHB-A.ST,SKA-B.ST,SKF-B.ST,SOBI.ST,SSAB-B.ST,SWEC-B.ST,SWED-A.ST,TELIA.ST,VOLCAR-B.ST,VOLV-B.ST
2015-01-29,64.54759565620765,,120.96543586449316,802.9622745167126,125.7964192490327,31.567292999076084,83.8859246810029,19.850000381469727,11.132620790207024,96.64495277087161,67.86025303544456,,,73.91042541111293,,,41.58430047456195,117.81753886277146,35.7727514602394,217.52273169523608,113.30168309058548,32.472599029541016,117.22087667569275,57.84162956403834,103.4177744375029,45.878488777083476,24.044391834278677,163.32200009724494,112.19712972999719,97.39478906998312,34.839270433654235,40.565548925525725,23.921938013147425,61.98298280957544,,23.313014062478533,54.598044779763285,21.247500326267033,77.32724846539145,121.95673803331327,133.8040338819317,79.75682830810547,17.137151065991613,27.966146833807375,97.51275014984304,27.455447336601722,,71.6612798781819
2015-01-30,64.6050274642954,,121.52880895034117,846.4822193712978,126.27025728282487,32.3564575647282,86.24264497877363,19.850000381469727,11.415838900218823,97.54958402867358,68.8722964073941,,,76.35436833150918,,,42.452219820250924,119.56728380499432,36.324802236808466,219.7953969110841,113.33970292819572,32.50162973759429,118.45154552757707,58.72941759543027,102.7082851763861,46.642103546235084,24.527421442469915,165.32033870302988,112.61576307732403,99.82033319803777,34.987396272026025,40.545350635653044,23.067581176757812,63.20050095987316,,25.568702733303123,56.38998276728289,21.037127858710345,78.2811701526197,123.43499894226885,134.9844097869728,81.18959045410156,16.84337109120562,28.09155817730636,98.34872675830155,27.508247814130332,,71.4027159358745
2015-02-02,64.60502496503591,,123.70183436740705,843.6124236137842,126.52113391075294,32.0182429613774,85.98646896943842,19.883333206176758,11.764413915041562,98.00191236485676,69.72453733215205,,,74.50287631388146,,,42.86730230810964,119.21734009919129,36.228195964479326,221.87321034402117,112.95937043646337,32.762962341308594,119.37456387381411,58.38202056695851,103.37604067420769,46.580186905623364,24.330630753611747,164.77533173449487,112.15525611882562,99.26060328664768,35.34290199030874,40.706955133116004,24.242319107055664,64.30734456478072,,25.632780600768367,55.99799931828283,21.584090706283796,78.10231187005849,123.63657149296309,135.74821252504168,83.38648223876953,17.66595453602531,27.840744018554688,98.74211712003375,26.980259056791454,,71.735146612403
2015-02-03,65.10748668813346,,127.48449987532032,859.872572381306,126.01939205559819,32.1309885086536,85.26922026727297,20.399999618530273,11.56834051638085,99.43424058651858,70.78984417758889,,,75.31753308075685,,,44.22577181775329,120.7921201682724,36.64222300032517,220.18501606374141,114.2144652763965,32.81134974202466,119.52836904682553,58.111833666384896,102.4995983489098,46.64209723890874,24.42008053624783,165.68372449965446,113.95545789288784,101.12639869085075,36.11315737711413,40.666557977734364,23.708349210875376,64.9345542313324,,26.786256346077423,56.22199383632317,22.00483292548148,78.2414244839195,124.57729892615973,135.6093587197447,84.43717193603516,17.773674182578155,28.091561642783663,96.38174866932825,26.901059696570883,,71.99373071738457
2015-02-04,64.14558825174491,,126.35775214447972,872.7852012563903,127.13438758874781,32.25782775878906,84.19331486472572,20.633333206176758,11.786200523376465,103.05277323581035,71.21599236947829,,,75.76189122434877,,,44.15030890931474,125.69147834972532,36.476615988541816,218.95132060960742,113.7200321254704,32.76295896853066,119.60530005035596,58.45921619035763,104.33592015186935,47.0342267604559,24.688433745624522,165.5474452929916,115.12765562153173,102.71233726316787,36.735285830364504,40.92918405032009,24.135526674134393,66.11518893922546,,26.081360065065713,56.55797936273762,23.014616679722774,76.35344757985149,126.18995346771042,135.74821461980133,84.5326919555664,18.116415938627068,28.028852690803404,98.8404773720782,27.50824518778089,,73.50821907525732
2015-02-05,63.90154062397548,,122.33362758427954,879.0022983324695,126.85560423593114,32.271915669953266,83.85176503981856,20.399999618530273,11.807984607052564,101.01733551953676,70.89638721411076,,,74.42884705030146,,,44.41445425695373,125.34151756734789,36.09017872153613,219.7953634756583,111.17180451139639,32.13384435468885,118.374639075085,57.93812387117373,104.08551452279518,47.05486541469536,24.42007897632923,163.9578138489199,114.12291403567919,98.88743543053573,36.6167876292658,41.05039448122732,23.921937942504883,65.2666050838425,,26.23515157637926,55.35402355113263,22.7200955126206,74.40586658101182,125.65240667218644,134.3595002750321,85.0102767944336,17.626783953715165,27.339105791785883,98.15202991786879,27.429052770056856,,71.36576405614542
2015-02-06,64.18867923760165,,125.23101677026547,889.0452069010416,128.4165864221641,33.14565356492463,84.50070742488113,20.799999237060547,12.025846169543204,103.5050859554902,71.85517120361328,,,74.65100855321334,,,45.28236661675218,127.61620156102143,39.05744027432357,219.01616295616157,113.7200239112562,32.985573517765324,120.45140104765025,58.28550812926735,108.0920098000559,46.64210136167465,24.49164178658386,168.04542334183404,114.49969881084039,99.72705586267195,36.8241631032592,40.848375425128744,24.02873230831964,66.15207423746895,,26.132624227310536,55.550019082314506,22.720095572617495,74.56484479252514,126.52591011686555,136.0954163488393,86.3475112915039,19.10057916864787,27.213699218644848,98.34870842666827,27.745844163482094,,69.81433334877377
2015-02-09,64.60502624511719,,124.74809245235011,889.045148431999,128.5838233966741,33.357034067356764,84.87642105096882,20.75,12.025846308033417,102.8266036362872,71.74863925237841,,,75.16943137438906,,,45.43330702307424,129.48262440235948,40.092533616580596,217.32794314538,115.16529744626165,32.908144879535,121.75897594036326,58.150426414527786,111.01341128798465,48.29315643328275,24.81366560003953,167.45496179210448,115.04391836613233,101.12640895387018,36.55753596478077,41.21200544011097,24.776292860243053,66.92687375542833,,25.645599453948265,55.99800256932886,22.215210109437557,74.60459818313468,126.39155375825308,137.06750911587534,86.39527130126953,19.580417828491097,27.08829124451256,99.2338551924377,27.508245639991507,,69.81433430123836
2015-02-10,65.27978444083578,,123.70183606396054,891.4365991602607,129.6151542877199,33.68116868515746,85.21798747484014,20.466665267944336,11.764412656621767,104.93742536257732,71.05619735867882,,,75.46564375838813,,,45.28236646470139,129.13267881817148,40.43756395747988,218.36688447221,112.19869648484409,32.90814076403725,120.68213370482879,58.343425524510494,111.84811563447718,48.6233602926025,24.59898363079941,165.7745522232668,114.49968960593321,99.63377608335291,36.61678411715331,41.41403054405757,24.349111557006836,66.77927623890177,,25.29955625167879,55.746007424506146,21.878616333007812,75.22066686591195,126.99630079825675,137.76190036834916,85.3445816040039,19.090786532348087,27.527217924105788,99.43054819568525,27.640243155141416,,68.96474076049783
2015-02-11,66.27039328998264,,123.94329071044923,900.0448295810784,132.23533545163457,33.73753369513926,81.87074938911135,20.75,12.417989990349234,103.27893383516799,71.16271763914916,,,77.16899416734698,,,45.81065394835156,128.78270761101064,40.064932579136595,219.92524544131942,107.25435148540295,33.48887049244626,121.22057681450114,58.80662694193115,112.39065924342492,49.32505601489473,25.493491122097655,168.04540796882964,116.38361888400694,101.12638586061297,37.890670559461924,42.34332696779887,24.349111557006836,66.41032909481872,,25.83784770867253,55.8580069920887,21.878616483828182,75.53864288330078,128.81051265885674,136.92863355514896,86.06096649169922,19.095681874258155,27.08829112280838,98.15203025903332,27.191453387773645,,68.37371878059628
